nasabah_id,ew_aktif_bulan,ew_transaksi_per_bulan,ew_avg_nominal,ew_top_up_rutin,ew_spike_sebelum_ajuan,ew_saldo_rata_rata,gig_income_avg_bln,gig_order_per_bln,gig_konsisten_6bln,gig_cancel_rate,listrik_tepat_waktu,listrik_pct_tepat,bpjs_rutin,ecom_trx_per_bln,ecom_avg_nominal,ecom_return_rate,punya_toko_online,omzet_toko_online,pulsa_bulanan,pulsa_konsisten_12bln,platform_ontime_rate,platform_late_days_avg
L1NSB00637,21,62,651000,0,0,324000,6603000,391,1,0.06,22,91.7,1,9,160000,0.08,0,0,140000,1,0.63,16
L1NSB00638,10,9,112000,1,1,204000,0,0,0,0.0,18,75.0,1,13,377000,0.09,0,0,48000,1,0.81,8
L1NSB00639,24,78,223000,0,0,29000,0,0,0,0.0,17,70.8,1,20,89000,0.04,0,0,30000,1,0.73,12
L1NSB00640,10,70,785000,1,0,128000,0,0,0,0.0,17,70.8,0,10,481000,0.05,0,0,54000,1,0.67,14
L1NSB00641,23,67,289000,1,0,105000,6075000,130,1,0.13,23,95.8,0,6,198000,0.11,0,0,79000,1,0.62,17
L1NSB00642,10,22,622000,0,0,245000,5683000,270,1,0.14,17,70.8,1,18,383000,0.04,0,0,115000,1,0.84,7
L1NSB00643,7,45,363000,1,0,263000,7437000,297,1,0.09,21,87.5,0,9,154000,0.01,0,0,97000,0,0.84,7
L1NSB00644,0,0,0,0,0,0,0,0,0,0.0,17,70.8,1,0,0,0.0,0,0,148000,1,0.58,18
L1NSB00645,16,68,390000,0,0,470000,0,0,0,0.0,21,87.5,1,5,75000,0.09,0,0,68000,1,0.87,5
L1NSB00646,17,62,689000,1,0,461000,0,0,0,0.0,23,95.8,1,8,150000,0.03,0,0,137000,1,0.91,4
L1NSB00647,23,45,362000,0,0,149000,0,0,0,0.0,17,70.8,0,18,379000,0.14,0,0,37000,0,0.62,17
L1NSB00648,0,0,0,0,0,0,0,0,0,0.0,21,87.5,0,18,292000,0.04,0,0,91000,1,0.62,17
L1NSB00649,0,0,0,0,0,0,0,0,0,0.0,14,58.3,0,3,485000,0.08,0,0,126000,1,0.97,1
L1NSB00650,9,32,189000,1,0,310000,0,0,0,0.0,17,70.8,0,11,279000,0.15,0,0,98000,1,0.95,2
L1NSB00651,8,17,121000,1,0,447000,3045000,203,1,0.07,24,100.0,1,2,495000,0.15,0,0,61000,1,0.69,13
L1NSB00652,16,46,320000,1,0,476000,0,0,0,0.0,16,66.7,1,3,475000,0.03,0,0,63000,0,0.66,15
L1NSB00653,0,0,0,0,0,0,3830000,52,1,0.13,21,87.5,1,7,391000,0.04,0,0,35000,1,0.91,4
L1NSB00654,16,38,513000,1,0,35000,0,0,0,0.0,20,83.3,0,1,457000,0.12,0,0,39000,0,0.81,8
L1NSB00655,0,0,0,0,0,0,0,0,0,0.0,19,79.2,1,3,250000,0.03,0,0,41000,1,0.55,20
L1NSB00656,11,26,328000,1,0,214000,2051000,246,1,0.14,19,79.2,0,13,179000,0.1,0,0,105000,0,0.64,16
L1NSB00657,0,0,0,0,0,0,0,0,0,0.0,24,100.0,0,6,272000,0.06,0,0,107000,1,0.82,8
L1NSB00658,8,47,471000,1,0,292000,0,0,0,0.0,15,62.5,1,14,381000,0.09,0,0,63000,1,0.87,5
L1NSB00659,11,43,636000,0,1,309000,0,0,0,0.0,15,62.5,1,20,401000,0.02,0,0,89000,1,0.68,14
L1NSB00660,15,5,799000,0,0,195000,0,0,0,0.0,20,83.3,0,18,347000,0.03,0,0,63000,1,0.62,17
L1NSB00661,9,25,757000,0,0,465000,0,0,0,0.0,14,58.3,0,4,76000,0.09,0,0,97000,1,0.75,11
L1NSB00662,22,70,563000,1,0,162000,0,0,0,0.0,22,91.7,0,2,403000,0.08,0,0,51000,0,0.72,12
L1NSB00663,16,18,456000,1,0,337000,0,0,0,0.0,23,95.8,0,3,210000,0.03,0,0,49000,1,0.56,19
L1NSB00664,9,17,225000,0,0,80000,0,0,0,0.0,17,70.8,1,3,233000,0.06,1,6000000,80000,0,0.79,9
L1NSB00665,6,21,181000,1,0,481000,0,0,0,0.0,18,75.0,0,12,139000,0.14,0,0,82000,1,0.62,17
L1NSB00666,0,0,0,0,0,0,0,0,0,0.0,16,66.7,0,10,176000,0.14,0,0,84000,0,0.79,9
L1NSB00667,20,10,488000,1,1,405000,2602000,366,1,0.04,24,100.0,1,18,434000,0.08,0,0,129000,1,0.96,1
L1NSB00668,15,11,582000,1,0,265000,0,0,0,0.0,21,87.5,0,4,88000,0.01,0,0,94000,1,0.57,19
L1NSB00669,13,32,745000,0,0,447000,0,0,0,0.0,15,62.5,1,0,402000,0.1,1,20000000,146000,1,0.62,17
L1NSB00670,20,22,382000,0,0,158000,2030000,273,1,0.1,22,91.7,0,18,393000,0.03,0,0,131000,1,0.98,0
L1NSB00671,13,79,594000,1,0,294000,6886000,102,1,0.03,22,91.7,0,18,147000,0.14,0,0,62000,1,0.76,10
L1NSB00672,0,0,0,0,0,0,0,0,0,0.0,24,100.0,1,0,0,0.0,0,0,25000,1,0.99,0
L1NSB00673,7,40,214000,1,0,472000,0,0,0,0.0,21,87.5,0,20,168000,0.01,0,0,114000,1,0.58,18
L1NSB00674,0,0,0,0,0,0,0,0,0,0.0,15,62.5,0,13,399000,0.09,0,0,40000,1,0.69,13
L1NSB00675,15,64,767000,0,1,250000,0,0,0,0.0,24,100.0,0,0,303000,0.07,0,0,96000,1,0.85,6
L1NSB00676,18,30,384000,1,0,370000,0,0,0,0.0,20,83.3,0,4,443000,0.01,0,0,103000,1,0.71,13
L1NSB00677,14,75,316000,1,0,97000,0,0,0,0.0,16,66.7,1,11,348000,0.05,0,0,68000,1,0.88,5
L1NSB00678,8,49,331000,0,0,347000,7142000,231,0,0.11,15,62.5,0,0,355000,0.06,0,0,78000,1,0.91,4
L1NSB00679,19,34,441000,1,0,15000,4245000,65,1,0.08,21,87.5,1,4,122000,0.04,0,0,144000,1,0.9,4
L1NSB00680,0,0,0,0,0,0,0,0,0,0.0,21,87.5,0,1,413000,0.03,1,6000000,48000,0,0.59,18
L1NSB00681,8,72,667000,1,0,127000,4394000,207,1,0.11,19,79.2,1,4,470000,0.02,0,0,101000,1,0.74,11
L1NSB00682,21,32,102000,0,0,498000,0,0,0,0.0,17,70.8,1,7,103000,0.13,0,0,61000,1,0.57,19
L1NSB00683,19,47,625000,1,0,23000,0,0,0,0.0,14,58.3,1,7,466000,0.14,0,0,82000,1,0.68,14
L1NSB00684,0,0,0,0,0,0,4549000,97,1,0.14,16,66.7,1,2,306000,0.02,0,0,42000,1,0.61,17
L1NSB00685,0,0,0,0,0,0,0,0,0,0.0,18,75.0,1,13,82000,0.06,0,0,69000,0,0.58,18
L1NSB00686,24,78,519000,1,0,117000,6945000,115,1,0.05,24,100.0,0,0,0,0.0,0,0,99000,1,0.67,14
L1NSB00687,12,44,342000,0,1,194000,2043000,73,1,0.05,20,83.3,0,0,83000,0.0,0,0,71000,0,0.7,13
L1NSB00688,0,0,0,0,0,0,0,0,0,0.0,19,79.2,1,14,342000,0.05,0,0,57000,1,0.61,17
L1NSB00689,13,50,463000,1,0,247000,2568000,386,0,0.06,15,62.5,0,16,459000,0.11,0,0,147000,1,0.96,1
L1NSB00690,0,0,0,0,0,0,0,0,0,0.0,21,87.5,0,15,266000,0.07,0,0,114000,1,0.65,15
L1NSB00691,21,64,702000,0,0,320000,0,0,0,0.0,22,91.7,1,2,322000,0.15,0,0,61000,0,0.78,9
L1NSB00692,13,9,311000,1,0,173000,0,0,0,0.0,19,79.2,0,16,259000,0.14,0,0,41000,1,0.91,4
L1NSB00693,13,40,146000,1,0,25000,5584000,346,1,0.12,24,100.0,1,1,176000,0.09,0,0,144000,1,0.78,9
L1NSB00694,0,0,0,0,0,0,0,0,0,0.0,23,95.8,1,6,341000,0.02,0,0,81000,1,0.87,5
L1NSB00695,7,51,315000,1,0,402000,0,0,0,0.0,17,70.8,0,18,143000,0.07,0,0,100000,0,0.97,1
L1NSB00696,13,71,351000,1,0,14000,0,0,0,0.0,16,66.7,1,1,428000,0.07,0,0,70000,1,0.85,6
L1NSB00697,11,12,733000,1,0,342000,0,0,0,0.0,19,79.2,1,0,0,0.0,0,0,76000,1,0.67,14
L1NSB00698,7,62,558000,1,0,243000,0,0,0,0.0,21,87.5,1,16,497000,0.08,0,0,62000,1,0.95,2
L1NSB00699,10,18,62000,1,0,81000,0,0,0,0.0,24,100.0,1,0,191000,0.0,1,10000000,37000,1,0.9,4
L1NSB00700,0,0,0,0,0,0,3917000,256,0,0.07,24,100.0,1,15,325000,0.1,0,0,25000,1,0.99,0
L1NSB00701,23,59,448000,1,0,141000,3739000,126,1,0.03,18,75.0,0,9,471000,0.14,0,0,86000,1,0.74,11
L1NSB00702,8,19,46000,1,0,248000,0,0,0,0.0,14,58.3,0,7,174000,0.02,0,0,93000,1,0.65,15
L1NSB00703,0,0,0,0,0,0,7682000,64,1,0.03,20,83.3,1,13,445000,0.08,0,0,85000,1,0.91,4
L1NSB00704,7,32,684000,1,0,126000,5705000,101,1,0.07,23,95.8,1,16,352000,0.09,0,0,61000,0,0.56,19
L1NSB00705,22,20,137000,1,0,40000,2263000,311,1,0.15,17,70.8,1,4,176000,0.01,0,0,117000,1,0.59,18
L1NSB00706,9,26,504000,1,1,428000,5388000,79,0,0.05,21,87.5,0,8,151000,0.11,0,0,117000,1,0.76,10
L1NSB00707,6,47,245000,1,0,458000,0,0,0,0.0,24,100.0,1,4,155000,0.02,0,0,37000,0,0.93,3
L1NSB00708,6,22,58000,1,0,136000,0,0,0,0.0,20,83.3,0,20,348000,0.03,0,0,112000,1,0.63,16
L1NSB00709,15,38,197000,1,0,484000,0,0,0,0.0,21,87.5,0,20,175000,0.11,0,0,87000,1,0.69,13
L1NSB00710,19,20,156000,1,0,360000,4061000,392,1,0.09,23,95.8,1,9,188000,0.11,0,0,90000,1,0.7,13
L1NSB00711,0,0,0,0,0,0,0,0,0,0.0,17,70.8,1,14,440000,0.12,0,0,59000,1,0.61,17
L1NSB00712,17,12,576000,0,0,307000,6881000,209,1,0.04,17,70.8,0,4,149000,0.05,0,0,109000,1,0.86,6
L1NSB00713,16,26,550000,1,0,484000,0,0,0,0.0,21,87.5,0,10,73000,0.13,1,17000000,42000,1,0.95,2
L1NSB00714,0,0,0,0,0,0,6664000,280,1,0.06,18,75.0,1,4,233000,0.03,0,0,145000,1,0.68,14
L1NSB00715,14,77,429000,0,0,27000,0,0,0,0.0,18,75.0,0,13,194000,0.12,0,0,150000,1,0.73,12
L1NSB00716,23,60,158000,1,0,196000,4490000,156,1,0.09,22,91.7,0,11,383000,0.13,0,0,117000,0,0.6,18
L1NSB00717,9,7,290000,0,0,194000,0,0,0,0.0,18,75.0,0,11,424000,0.03,0,0,131000,0,0.93,3
L1NSB00718,13,23,677000,1,0,235000,0,0,0,0.0,23,95.8,0,4,253000,0.14,0,0,46000,1,0.68,14
L1NSB00719,9,55,88000,0,0,342000,0,0,0,0.0,17,70.8,0,18,202000,0.04,0,0,150000,1,0.67,14
L1NSB00720,14,24,500000,1,0,361000,0,0,0,0.0,17,70.8,0,13,96000,0.12,0,0,87000,1,0.88,5
L1NSB00721,0,0,0,0,0,0,0,0,0,0.0,19,79.2,1,9,359000,0.1,1,20000000,136000,1,0.94,2
L1NSB00722,11,62,772000,0,0,373000,0,0,0,0.0,18,75.0,0,4,274000,0.11,0,0,53000,1,0.97,1
L1NSB00723,0,0,0,0,0,0,0,0,0,0.0,18,75.0,0,0,132000,0.03,1,13000000,53000,1,0.6,18
L1NSB00724,19,39,757000,0,0,30000,3778000,249,1,0.06,15,62.5,1,5,332000,0.06,0,0,24000,1,0.97,1
L1NSB00725,0,0,0,0,0,0,0,0,0,0.0,16,66.7,0,17,417000,0.09,0,0,94000,1,0.7,13
L1NSB00726,17,26,568000,1,0,236000,0,0,0,0.0,20,83.3,1,15,296000,0.12,0,0,101000,1,0.65,15
L1NSB00727,13,63,228000,1,0,235000,5760000,160,1,0.12,23,95.8,0,5,90000,0.12,0,0,55000,1,0.77,10
L1NSB00728,0,0,0,0,0,0,7697000,134,0,0.04,24,100.0,0,20,178000,0.14,0,0,118000,1,0.81,8
L1NSB00729,18,48,251000,1,1,472000,0,0,0,0.0,19,79.2,0,15,177000,0.02,0,0,69000,0,0.75,11
L1NSB00730,6,77,400000,0,0,440000,3408000,289,1,0.13,17,70.8,0,3,116000,0.09,0,0,90000,1,0.88,5
L1NSB00731,22,48,82000,1,0,360000,0,0,0,0.0,21,87.5,0,11,360000,0.1,0,0,26000,1,0.74,11
L1NSB00732,6,5,652000,0,0,24000,6093000,385,1,0.02,16,66.7,0,3,317000,0.09,0,0,91000,1,0.66,15
L1NSB00733,16,77,453000,1,0,117000,0,0,0,0.0,15,62.5,1,10,465000,0.09,0,0,138000,1,0.6,18
L1NSB00734,17,62,665000,0,0,17000,0,0,0,0.0,22,91.7,0,16,325000,0.01,0,0,92000,1,0.76,10
L1NSB00735,0,0,0,0,0,0,0,0,0,0.0,14,58.3,0,5,457000,0.11,0,0,26000,0,0.78,9
L1NSB00736,0,0,0,0,0,0,0,0,0,0.0,22,91.7,1,13,302000,0.1,0,0,103000,1,0.79,9
L1NSB00737,6,80,376000,1,1,181000,0,0,0,0.0,14,58.3,1,9,366000,0.12,0,0,120000,1,0.68,14
L1NSB00738,18,21,486000,0,0,183000,0,0,0,0.0,15,62.5,0,17,113000,0.04,0,0,77000,1,0.67,14
L1NSB00739,16,10,728000,1,0,215000,0,0,0,0.0,16,66.7,0,3,299000,0.13,0,0,95000,1,0.64,16
L1NSB00740,24,41,139000,1,0,495000,0,0,0,0.0,20,83.3,1,14,181000,0.15,0,0,127000,1,0.88,5
L1NSB00741,17,73,352000,1,0,500000,7655000,94,0,0.1,20,83.3,1,14,378000,0.02,0,0,149000,1,0.66,15
L1NSB00742,0,0,0,0,0,0,6243000,280,1,0.13,17,70.8,1,14,292000,0.01,0,0,74000,1,0.6,18
L1NSB00743,14,50,722000,1,0,85000,0,0,0,0.0,18,75.0,0,7,274000,0.08,0,0,20000,0,0.77,10
L1NSB00744,0,0,0,0,0,0,0,0,0,0.0,23,95.8,0,6,249000,0.05,0,0,134000,1,0.9,4
L1NSB00745,11,60,743000,1,0,35000,0,0,0,0.0,17,70.8,0,5,290000,0.14,0,0,147000,0,0.71,13
L1NSB00746,21,28,104000,0,0,23000,0,0,0,0.0,22,91.7,1,10,284000,0.1,0,0,49000,1,0.61,17
L1NSB00747,15,28,378000,1,0,13000,0,0,0,0.0,23,95.8,0,17,451000,0.11,0,0,105000,1,0.92,3
L1NSB00748,12,57,699000,1,0,115000,0,0,0,0.0,14,58.3,0,6,187000,0.01,0,0,82000,1,0.73,12
L1NSB00749,12,21,632000,1,0,489000,5891000,186,1,0.11,21,87.5,1,14,467000,0.14,0,0,129000,0,0.77,10
L1NSB00750,0,0,0,0,0,0,4591000,100,1,0.12,17,70.8,1,14,66000,0.15,0,0,40000,1,0.85,6
L1NSB00751,0,0,0,0,0,0,4030000,195,0,0.09,15,62.5,1,20,472000,0.13,0,0,137000,1,0.94,2
L1NSB00752,0,0,0,0,0,0,0,0,0,0.0,19,79.2,0,15,412000,0.07,0,0,103000,0,0.72,12
L1NSB00753,22,60,469000,0,0,399000,0,0,0,0.0,22,91.7,0,15,207000,0.01,0,0,149000,1,0.66,15
L1NSB00754,8,37,141000,1,0,266000,0,0,0,0.0,21,87.5,1,5,264000,0.03,0,0,41000,1,0.61,17
L1NSB00755,13,78,629000,1,0,440000,0,0,0,0.0,16,66.7,1,3,210000,0.08,0,0,51000,0,0.99,0
L1NSB00756,6,42,765000,0,0,482000,7894000,229,1,0.14,21,87.5,0,2,236000,0.12,0,0,48000,1,0.76,10
L1NSB00757,0,0,0,0,0,0,0,0,0,0.0,20,83.3,1,12,53000,0.04,0,0,79000,1,0.95,2
L1NSB00758,0,0,0,0,0,0,4792000,208,1,0.1,21,87.5,0,14,434000,0.12,0,0,141000,1,0.72,12
L1NSB00759,14,66,433000,0,0,14000,5597000,393,1,0.06,24,100.0,1,4,350000,0.07,0,0,67000,0,0.71,13
L1NSB00760,15,78,668000,1,0,78000,0,0,0,0.0,23,95.8,1,17,306000,0.07,0,0,90000,0,0.55,20
L1NSB00761,8,75,400000,1,0,320000,0,0,0,0.0,16,66.7,0,19,473000,0.08,0,0,130000,1,0.67,14
L1NSB00762,7,53,520000,0,0,231000,0,0,0,0.0,17,70.8,0,18,69000,0.04,0,0,42000,0,0.58,18
L1NSB00763,8,74,743000,0,0,469000,0,0,0,0.0,17,70.8,1,7,470000,0.0,0,0,150000,0,0.56,19
L1NSB00764,17,37,543000,1,0,265000,0,0,0,0.0,19,79.2,1,0,0,0.0,0,0,94000,1,0.81,8
L1NSB00765,9,48,106000,0,0,244000,3572000,227,1,0.14,17,70.8,1,10,87000,0.14,0,0,71000,1,0.76,10
L1NSB00766,8,35,366000,1,0,227000,0,0,0,0.0,23,95.8,0,13,498000,0.04,0,0,110000,1,0.89,4
L1NSB00767,19,37,99000,1,0,82000,0,0,0,0.0,19,79.2,0,12,73000,0.1,1,19000000,48000,1,0.96,1
L1NSB00768,19,21,300000,1,0,166000,0,0,0,0.0,24,100.0,0,15,265000,0.11,0,0,92000,0,0.79,9
L1NSB00769,17,19,526000,1,0,232000,0,0,0,0.0,21,87.5,0,18,422000,0.13,0,0,21000,0,0.99,0
L1NSB00770,21,14,651000,1,0,327000,0,0,0,0.0,19,79.2,1,4,478000,0.0,0,0,60000,0,0.61,17
L1NSB00771,17,14,615000,0,0,190000,7488000,245,0,0.05,18,75.0,0,13,402000,0.03,0,0,120000,1,0.73,12
L1NSB00772,13,32,724000,1,0,157000,3045000,117,1,0.06,24,100.0,0,17,96000,0.14,0,0,33000,1,0.69,13
L1NSB00773,22,41,97000,1,0,41000,2656000,194,1,0.04,19,79.2,1,1,299000,0.04,0,0,74000,1,0.66,15
L1NSB00774,11,70,85000,1,0,461000,0,0,0,0.0,23,95.8,1,19,455000,0.07,0,0,97000,1,0.64,16
L1NSB00775,6,6,509000,1,0,99000,0,0,0,0.0,17,70.8,1,10,409000,0.1,1,5000000,145000,1,0.84,7
L1NSB00776,0,0,0,0,0,0,5510000,273,1,0.05,20,83.3,0,2,274000,0.02,0,0,77000,1,0.69,13
L1NSB00777,9,41,509000,1,0,209000,0,0,0,0.0,20,83.3,0,13,104000,0.05,0,0,75000,1,0.81,8
L1NSB00778,10,39,213000,1,1,81000,2065000,227,0,0.1,17,70.8,1,0,0,0.0,0,0,76000,1,0.81,8
L1NSB00779,19,25,513000,1,0,323000,0,0,0,0.0,24,100.0,1,10,308000,0.03,0,0,68000,0,0.95,2
L1NSB00780,24,13,164000,1,0,32000,0,0,0,0.0,17,70.8,1,14,107000,0.1,0,0,108000,1,0.81,8
L1NSB00781,17,45,503000,1,1,157000,2980000,93,1,0.02,24,100.0,0,5,140000,0.01,0,0,120000,1,0.87,5
L1NSB00782,0,0,0,0,0,0,0,0,0,0.0,19,79.2,0,19,95000,0.01,1,9000000,84000,1,0.73,12
L1NSB00783,15,37,245000,1,0,298000,4927000,351,0,0.03,14,58.3,1,20,78000,0.07,0,0,133000,1,0.78,9
L1NSB00784,16,25,502000,1,0,269000,0,0,0,0.0,21,87.5,1,17,213000,0.1,0,0,75000,0,0.89,4
L1NSB00785,0,0,0,0,0,0,0,0,0,0.0,17,70.8,0,1,57000,0.01,0,0,128000,0,0.99,0
L1NSB00786,16,70,778000,1,0,253000,0,0,0,0.0,21,87.5,0,10,195000,0.06,0,0,50000,1,0.8,8
L1NSB00787,0,0,0,0,0,0,0,0,0,0.0,18,75.0,0,0,0,0.0,0,0,138000,1,0.66,15
L1NSB00788,14,58,683000,0,0,156000,0,0,0,0.0,20,83.3,0,11,382000,0.12,0,0,125000,1,0.79,9
L1NSB00789,8,47,333000,1,0,180000,2491000,288,1,0.04,15,62.5,1,16,237000,0.02,0,0,121000,1,0.72,12
L1NSB00790,24,51,623000,1,0,16000,0,0,0,0.0,14,58.3,0,20,443000,0.14,0,0,100000,0,0.81,8
L1NSB00791,0,0,0,0,0,0,0,0,0,0.0,20,83.3,0,8,314000,0.04,0,0,60000,0,0.95,2
L1NSB00792,16,16,779000,0,0,479000,6315000,374,1,0.11,21,87.5,0,20,116000,0.03,0,0,31000,0,0.68,14
L1NSB00793,19,44,249000,0,0,251000,0,0,0,0.0,14,58.3,0,17,89000,0.03,0,0,65000,1,0.61,17
L1NSB00794,6,30,400000,1,0,466000,0,0,0,0.0,24,100.0,0,6,360000,0.02,0,0,114000,0,0.87,5
L1NSB00795,15,77,433000,1,0,23000,0,0,0,0.0,21,87.5,0,0,0,0.0,0,0,130000,1,0.85,6
L1NSB00796,16,30,647000,0,0,285000,0,0,0,0.0,17,70.8,1,9,434000,0.07,0,0,32000,1,0.75,11
L1NSB00797,0,0,0,0,0,0,0,0,0,0.0,16,66.7,1,9,205000,0.06,0,0,99000,1,0.65,15
L1NSB00798,6,77,678000,1,0,268000,0,0,0,0.0,16,66.7,1,11,423000,0.0,0,0,105000,1,0.74,11
L1NSB00799,24,66,218000,1,0,445000,0,0,0,0.0,16,66.7,0,6,463000,0.14,0,0,134000,1,0.62,17
L1NSB00800,13,43,765000,1,0,286000,7378000,360,1,0.08,14,58.3,1,8,289000,0.03,0,0,84000,1,0.94,2
L1NSB00801,0,0,0,0,0,0,0,0,0,0.0,20,83.3,1,13,253000,0.02,0,0,96000,1,0.88,5
L1NSB00802,8,74,79000,1,0,212000,2882000,307,1,0.06,22,91.7,0,16,291000,0.14,0,0,84000,1,0.99,0
L1NSB00803,6,36,726000,1,0,356000,0,0,0,0.0,23,95.8,1,11,92000,0.08,0,0,126000,1,0.65,15
L1NSB00804,0,0,0,0,0,0,0,0,0,0.0,18,75.0,0,8,74000,0.13,0,0,80000,1,0.8,8
L1NSB00805,23,8,154000,1,0,147000,0,0,0,0.0,21,87.5,0,13,349000,0.01,0,0,72000,1,0.77,10
L1NSB00806,13,75,32000,0,0,90000,0,0,0,0.0,16,66.7,1,0,89000,0.06,0,0,66000,0,0.83,7
L1NSB00807,13,79,131000,1,0,485000,3096000,174,1,0.07,24,100.0,1,6,397000,0.01,0,0,65000,0,0.77,10
L1NSB00808,11,36,155000,1,0,257000,0,0,0,0.0,16,66.7,1,1,476000,0.02,0,0,82000,0,0.9,4
L1NSB00809,21,45,438000,1,0,17000,0,0,0,0.0,14,58.3,1,0,403000,0.02,0,0,40000,1,0.72,12
L1NSB00810,16,32,208000,1,0,281000,0,0,0,0.0,17,70.8,0,8,161000,0.12,0,0,143000,0,0.96,1
L1NSB00811,16,41,766000,1,0,69000,0,0,0,0.0,15,62.5,0,14,370000,0.01,0,0,135000,0,0.77,10
L1NSB00812,23,28,63000,1,1,329000,0,0,0,0.0,17,70.8,1,16,54000,0.13,0,0,92000,1,0.81,8
L1NSB00813,9,27,239000,0,0,358000,0,0,0,0.0,14,58.3,0,0,241000,0.13,0,0,87000,1,0.8,8
L1NSB00814,10,49,221000,1,0,194000,0,0,0,0.0,16,66.7,0,20,494000,0.01,0,0,45000,1,0.8,8
L1NSB00815,15,26,571000,1,0,95000,0,0,0,0.0,20,83.3,0,15,397000,0.0,0,0,41000,1,0.78,9
L1NSB00816,9,60,509000,1,0,220000,7536000,119,1,0.01,19,79.2,1,3,220000,0.03,0,0,63000,1,0.66,15
L1NSB00817,0,0,0,0,0,0,1628000,137,0,0.1,18,75.0,0,0,0,0.0,0,0,41000,1,0.91,4
L1NSB00818,16,31,686000,1,0,354000,1597000,234,1,0.02,22,91.7,0,8,449000,0.01,0,0,27000,1,0.91,4
L1NSB00819,6,72,295000,1,0,159000,4882000,300,1,0.04,21,87.5,0,16,178000,0.07,0,0,32000,1,0.8,8
L1NSB00820,0,0,0,0,0,0,0,0,0,0.0,17,70.8,1,0,383000,0.07,0,0,30000,1,0.78,9
L1NSB00821,16,46,765000,1,1,472000,0,0,0,0.0,16,66.7,1,14,135000,0.07,0,0,55000,1,0.8,8
L1NSB00822,9,75,271000,0,0,56000,0,0,0,0.0,16,66.7,0,0,0,0.0,0,0,69000,0,0.74,11
L1NSB00823,12,54,576000,0,0,315000,1823000,236,0,0.05,20,83.3,1,10,82000,0.01,0,0,89000,1,0.76,10
L1NSB00824,8,16,501000,0,0,286000,4380000,275,1,0.14,22,91.7,1,12,149000,0.09,0,0,85000,1,0.75,11
L1NSB00825,6,44,679000,0,0,491000,0,0,0,0.0,17,70.8,0,17,386000,0.08,0,0,51000,0,0.89,4
L1NSB00826,14,47,745000,1,0,215000,0,0,0,0.0,21,87.5,0,14,263000,0.14,0,0,106000,0,0.8,8
L1NSB00827,6,17,525000,0,0,58000,0,0,0,0.0,21,87.5,0,13,206000,0.05,1,16000000,139000,1,0.57,19
L1NSB00828,10,31,598000,0,0,189000,3384000,206,1,0.13,21,87.5,1,14,386000,0.02,0,0,35000,1,0.71,13
L1NSB00829,0,0,0,0,0,0,0,0,0,0.0,23,95.8,0,20,403000,0.03,0,0,141000,1,0.71,13
L1NSB00830,22,68,208000,1,0,327000,0,0,0,0.0,23,95.8,1,6,160000,0.09,0,0,24000,0,0.96,1
L1NSB00831,6,36,619000,1,0,110000,0,0,0,0.0,23,95.8,0,16,207000,0.11,0,0,93000,0,0.85,6
L1NSB00832,13,79,600000,0,0,211000,0,0,0,0.0,24,100.0,1,11,117000,0.11,0,0,126000,1,0.73,12
L1NSB00833,10,65,284000,1,0,125000,0,0,0,0.0,17,70.8,0,9,51000,0.14,0,0,46000,1,0.64,16
L1NSB00834,14,12,149000,0,0,57000,4567000,253,1,0.05,19,79.2,1,5,497000,0.06,0,0,127000,0,0.65,15
L1NSB00835,17,63,62000,0,0,195000,0,0,0,0.0,15,62.5,0,20,206000,0.03,0,0,57000,0,0.6,18
L1NSB00836,16,38,619000,0,0,180000,5416000,378,1,0.12,15,62.5,1,20,333000,0.08,0,0,96000,1,0.78,9
L1NSB00837,17,14,195000,1,0,475000,4841000,189,1,0.1,16,66.7,0,8,388000,0.06,0,0,148000,1,0.63,16
L1NSB00838,20,31,360000,0,0,326000,5827000,303,1,0.1,15,62.5,1,11,172000,0.13,0,0,50000,0,0.99,0
L1NSB00839,8,72,255000,1,0,301000,0,0,0,0.0,16,66.7,0,7,74000,0.05,0,0,63000,0,0.88,5
L1NSB00840,0,0,0,0,0,0,2124000,63,1,0.02,18,75.0,0,12,203000,0.14,0,0,142000,1,0.86,6
L1NSB00841,18,26,345000,0,1,428000,6707000,86,1,0.1,14,58.3,0,13,265000,0.11,0,0,26000,1,0.94,2
L1NSB00842,19,36,797000,1,0,62000,2704000,82,1,0.08,24,100.0,1,1,247000,0.05,0,0,88000,1,0.71,13
L1NSB00843,6,18,140000,1,0,81000,0,0,0,0.0,17,70.8,0,2,262000,0.01,0,0,33000,0,0.99,0
L1NSB00844,0,0,0,0,0,0,2852000,335,1,0.1,20,83.3,0,16,166000,0.1,0,0,120000,1,0.67,14
L1NSB00845,0,0,0,0,0,0,0,0,0,0.0,23,95.8,1,17,201000,0.02,0,0,121000,1,0.83,7
L1NSB00846,0,0,0,0,0,0,6715000,281,1,0.05,14,58.3,0,1,381000,0.01,0,0,89000,0,0.73,12
L1NSB00847,21,33,530000,0,0,283000,0,0,0,0.0,20,83.3,0,2,417000,0.15,0,0,102000,1,0.87,5
L1NSB00848,14,63,361000,1,0,119000,0,0,0,0.0,21,87.5,1,19,307000,0.03,0,0,147000,1,0.76,10
L1NSB00849,0,0,0,0,0,0,0,0,0,0.0,23,95.8,1,20,323000,0.13,0,0,24000,1,0.87,5
